target,avg_rating,avg_rating_inbound_users,in_degree,out_degree,page_rank
5105,3.0,1.4285714285714286,1,1,6.121115224109086e-05
5106,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5107,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5108,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5109,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5110,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5111,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5112,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5113,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5114,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5115,-5.0,1.9689337830142433,6,4,0.00013285179657509323
5116,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5117,1.0,1.2424242424242424,1,0,5.329414414271879e-05
5118,-2.0,1.4666666666666666,1,1,5.780702932919319e-05
5119,1.0,0.04241967871485941,2,2,8.180701882728807e-05
5120,1.0,1.5555555555555556,2,2,6.925804969933077e-05
5121,3.0,1.813063063063063,2,2,8.708059400221306e-05
5122,1.0,1.7586206896551724,1,1,6.23002906844719e-05
5123,1.0,1.1126165501165501,2,1,7.339357492516934e-05
5124,1.0,1.2424242424242424,1,1,5.329414414271879e-05
5125,1.0,1.6337597823166583,3,5,7.827056695583981e-05
5126,1.0,1.0,1,0,4.831385839819364e-05
5127,2.0,1.0,1,0,4.831385839819364e-05
5128,1.0,1.619047619047619,1,1,5.170718244365735e-05
5129,-5.0,-0.2675155428024869,3,1,0.0001483875311593942
5130,3.0,1.2,1,1,6.324179629328451e-05
5131,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5132,0.0,2.054924242424242,2,2,8.135640500869346e-05
5133,1.0,1.446808510638298,1,1,5.5281941386919116e-05
5134,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5135,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5136,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5137,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5138,-1.0,1.847072549200209,3,3,7.607717788753394e-05
5139,1.1666666666666667,0.9376899411133214,6,6,0.0001370406049887544
5140,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5141,0.0,1.5988478302453952,3,1,8.537011929681542e-05
5142,-2.6666666666666665,2.1086074501885346,3,2,8.524180806226302e-05
5143,1.5,2.3727272727272726,2,2,8.64266662430415e-05
5144,1.5,0.9924242424242424,2,2,7.664188712626076e-05
5145,1.0,1.2424242424242424,1,1,5.329414414271879e-05
5146,1.0,0.9097069070473326,7,7,0.00018643283067604525
5147,-10.0,1.5792005420054203,2,0,5.578242715915411e-05
5148,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5149,-9.666666666666666,1.503924020483506,3,0,6.79700383030651e-05
5150,-10.0,1.5892193640585925,2,0,5.79613431533573e-05
5151,3.0,1.7586206896551724,1,1,6.23002906844719e-05
5152,-10.0,0.7195121951219512,1,0,4.748905733786832e-05
5153,-10.0,2.0917848699763595,2,0,5.2808749718224236e-05
5154,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5155,1.6666666666666667,1.6922810661128418,3,4,7.837634358816116e-05
5156,1.0,1.974163252152295,2,2,7.136730937458609e-05
5157,1.9230769230769231,1.2887140320157886,13,7,0.00021040003739893762
5158,1.0,0.0703125,1,0,4.693045538199042e-05
5159,-10.0,1.0762378613369468,3,0,6.770502052544479e-05
5160,-10.0,1.5792005420054203,2,0,5.578242715915411e-05
5161,-10.0,1.5792005420054203,2,0,5.578242715915411e-05
5162,10.0,2.278481012658228,1,0,5.038117410297493e-05
5163,10.0,2.857142857142857,1,1,5.480098223994243e-05
5164,-10.0,1.2546006944444446,2,0,5.522382520327609e-05
5165,1.0,1.7586206896551724,1,1,6.23002906844719e-05
5166,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5167,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5168,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5169,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5170,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5171,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5172,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5173,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5174,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5175,1.5714285714285714,1.7943429574895091,7,7,0.00014349104760456348
5176,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5177,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5178,1.0,1.8611111111111112,1,1,5.37411999609752e-05
5179,4.0,1.0,1,0,3.8015842366673825e-05
5180,1.5,1.479757085020243,2,4,5.736724480614552e-05
5181,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5182,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5183,1.0,1.606060606060606,1,0,4.3224885271011145e-05
5184,1.0,2.5454545454545454,1,1,5.408406553311735e-05
5185,-10.0,2.282507507507508,2,0,5.864263067020606e-05
5186,-0.8333333333333334,-0.44965277777777785,6,5,0.00028563921439859823
5187,1.0,1.375,1,1,5.109529513804499e-05
5188,-10.0,0.5789473684210527,1,1,5.1246206804087795e-05
5189,-10.0,1.6286154225178617,4,0,8.027619077844547e-05
5190,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5191,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5192,-3.25,1.0853825416325418,4,1,0.0001244776949841478
5193,-7.555555555555555,-2.434640289607261,9,11,0.0001822994807269627
5194,1.0,1.375,1,1,5.936548926008086e-05
5195,-3.5,0.11749231327205607,6,3,0.00018217696830847858
5196,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5197,-7.25,-2.6729981035859467,8,9,0.00013507089655008994
5198,-6.857142857142857,-3.3014536149825786,7,8,0.00012458205395314667
5199,-10.0,-7.220899470899471,3,3,7.508817908968327e-05
5200,-6.666666666666667,-0.7544736619241191,6,7,0.00010055906924215775
5201,-6.0,-0.9942572831978319,5,6,8.867434015853793e-05
5202,-6.0,-0.8609239498644985,5,6,8.902579422540201e-05
5203,-6.0,-0.8609239498644985,5,5,8.907558355154114e-05
5204,-5.0,-1.0817104928861787,4,0,8.17917985816194e-05
5205,-10.0,1.0762378613369468,3,0,6.770502052544479e-05
5206,-2.6666666666666665,0.9719836070826924,3,0,7.475304953737876e-05
5207,-10.0,2.349074074074074,2,0,6.140172523009579e-05
5208,1.0,2.126126126126126,1,1,5.03492608489203e-05
5209,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5210,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5211,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5212,2.2857142857142856,0.8922748221889617,7,2,0.00012982257702424602
5213,-3.25,-0.09523753156565651,4,3,0.00012411703075685887
5214,-10.0,3.019230769230769,1,0,5.60069991016381e-05
5215,-2.5,-0.9970569846373704,4,1,0.0005724154685445542
5216,-3.6666666666666665,0.22614624270572836,3,1,0.0005445144914162284
5217,-5.75,1.0749911515134587,8,2,0.00018622361778006285
5218,1.5,1.9596774193548387,2,1,7.270421253912032e-05
5219,1.0,0.5125,1,2,5.462133833741904e-05
5220,-1.0,1.8990654205607476,1,0,5.174361340239135e-05
5221,3.0,2.4193548387096775,1,2,5.341743528723627e-05
5222,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5223,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5224,1.2,1.7194360652839193,5,4,0.00014999071865355373
5225,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5226,0.0,1.219313063063063,2,1,8.220192836560212e-05
5227,1.3492063492063493,1.1474549121649087,63,65,0.0013303767858525667
5228,0.42857142857142855,1.1304752589845335,14,16,0.0003151527403500952
5229,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5230,-10.0,2.438888888888889,1,0,4.3301231836986685e-05
5231,-1.7777777777777777,1.5833487993329947,9,5,0.00017662594237539527
5232,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5233,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5234,1.0,1.3333333333333333,1,3,4.501655716540838e-05
5235,-6.0,-3.7805555555555554,2,3,5.7865434572384875e-05
5236,1.0,1.6407091808686092,2,1,6.929332937562296e-05
5237,-0.4,-3.168319783197832,5,1,0.00018260532925544104
5238,-10.0,-6.0,1,3,5.140306847787639e-05
5239,-3.0,-1.81039972899729,4,2,0.00022556115976167746
5240,-0.6666666666666666,0.05280036133694684,3,0,0.00015164592005786684
5241,1.0,1.3492063492063493,1,1,5.240509690761915e-05
5242,2.0,1.909265350877193,4,4,0.00016323338738782355
5243,-5.5,2.0224747474747478,2,0,5.151825509229711e-05
5244,1.0,0.3125,1,1,6.686052953238292e-05
5245,0.3333333333333333,0.8260690789473685,3,2,9.102868601624995e-05
5246,5.0,2.0,1,1,6.969495683561325e-05
5247,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5248,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5249,1.0,1.5462442396313365,5,5,0.00013182660590575288
5250,1.0,1.4375,2,2,7.449335427842435e-05
5251,1.25,0.855203823953824,16,17,0.0005243505906495959
5252,1.0,1.446808510638298,1,0,5.5281941386919116e-05
5253,2.0,2.0689655172413794,1,1,5.499603014836575e-05
5254,1.0,2.0689655172413794,1,0,5.499603014836575e-05
5255,1.5,1.5716728247837513,14,13,0.0003050866180221186
5256,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5257,1.0,1.6131934032983508,2,2,6.666649991882886e-05
5258,1.0,2.265625,1,1,5.384481429043762e-05
5259,3.0,0.9085531412041356,8,7,0.00017110782806050692
5260,1.5,2.1538461538461537,2,1,7.000218985122236e-05
5261,1.0,2.5,1,1,6.687969726873e-05
5262,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5263,1.0,1.4444444444444444,1,1,4.981152544194755e-05
5264,1.0,2.265625,1,0,5.384481429043762e-05
5265,1.0,1.8990654205607476,1,1,5.174361340239135e-05
5267,1.0,1.2333877995642701,3,3,7.867523152260073e-05
5268,1.0,1.2424242424242424,1,0,5.329414414271879e-05
5269,1.0,1.3447422706797707,5,6,0.00016144079011523534
5270,-6.0,2.0224747474747478,2,0,5.151825509229711e-05
5271,2.0,2.0,1,1,6.0127047425090665e-05
5272,1.0,1.5625,1,0,4.913918845602404e-05
5273,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5274,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5275,1.3333333333333333,1.6399183585777202,3,2,7.73020948274838e-05
5276,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5277,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5278,1.0,1.0,1,1,5.787864061535911e-05
5279,1.0,2.126126126126126,1,1,5.03492608489203e-05
5280,1.2857142857142858,0.26819908394568837,7,8,0.00019955544810113782
5281,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5282,1.0,2.4193548387096775,1,1,5.341743528723627e-05
5283,1.0,1.8461538461538463,1,2,5.19983223742991e-05
5284,10.0,2.25,1,1,5.108975428312758e-05
5285,-6.0,1.8623015873015873,2,0,6.135756574681759e-05
5286,2.0,1.2232142857142856,6,7,0.0002061275450630409
5287,3.6666666666666665,3.6203703703703702,3,3,0.00011950495096826079
5288,-2.0,1.7194444444444446,2,0,5.77908397510722e-05
5289,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5290,1.0,2.0,1,1,6.003763534478432e-05
5291,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5292,1.0,2.4193548387096775,1,1,5.341743528723627e-05
5293,1.0,2.028985507246377,1,1,5.233678214389011e-05
5294,1.3333333333333333,1.172970127073515,6,6,0.0001432141494198228
5295,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5296,2.142857142857143,1.862810376139846,7,7,0.00018395581026949012
5297,5.333333333333333,1.8952961400218784,3,1,8.136883699882242e-05
5298,0.8,1.853793103448276,5,4,0.00010954983212958218
5299,4.0,0.8186958597242922,4,0,8.007467377762527e-05
5300,-5.0,1.4,1,0,4.6329761211544864e-05
5301,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5302,1.0,2.0,1,1,6.003763534478432e-05
5303,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5304,-10.0,2.126126126126126,1,0,5.03492608489203e-05
5305,-2.6666666666666665,1.503924020483506,3,0,6.79700383030651e-05
5306,1.0,1.4,1,1,4.6329761211544864e-05
5307,1.0,2.0689655172413794,1,1,5.499603014836575e-05
5308,1.0,2.0689655172413794,1,1,5.499603014836575e-05
5309,4.5,2.0859213250517596,2,2,7.467427339089956e-05
5310,1.3333333333333333,1.6392857142857142,3,3,9.30248797029344e-05
5311,1.0,-1.5333333333333334,1,1,4.376643752653166e-05
5312,-1.4285714285714286,-1.4345804988662132,7,7,0.00035316864803187404
5313,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5314,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5315,1.0,2.2976190476190474,2,2,6.696656709773529e-05
5316,1.7419354838709677,0.5003543213072893,31,23,0.0007880565531702984
5317,1.5714285714285714,1.2475700240793937,7,2,0.00011067338595576834
5318,1.0,1.570732445520581,4,1,0.00010395156242367199
5319,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5320,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5321,1.0,0.6098484848484849,1,1,5.2284259881880524e-05
5322,1.0,1.4,1,1,4.6329761211544864e-05
5323,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5324,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5325,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5326,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5327,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5328,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5329,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5330,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5331,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5332,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5333,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5334,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5335,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5336,-2.0,0.7195121951219512,1,0,4.748905733786832e-05
5337,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5338,-6.0,2.0685010482180295,2,0,5.9764124533592584e-05
5339,1.6666666666666667,1.2285714285714284,3,3,9.45443746517813e-05
5340,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5341,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5342,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5343,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5344,-2.0,2.282507507507508,2,0,5.864263067020606e-05
5345,-2.6666666666666665,-1.2674817674817673,3,2,0.0002129642222690769
5346,-4.333333333333333,2.0296296296296297,3,0,6.639032739211619e-05
5347,3.0,1.4,1,1,4.6329761211544864e-05
5348,1.0,1.65,1,1,5.12661182785664e-05
5349,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5350,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5351,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5352,1.0,1.5996884735202492,3,2,7.927070761704724e-05
5353,1.7777777777777777,1.4851693650452515,9,11,0.00019814016575197903
5354,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5355,1.0,1.5625,1,1,4.913918845602404e-05
5356,3.0,3.0833333333333335,1,1,6.14043620887423e-05
5357,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5358,1.0,1.889240506329114,2,2,6.658636912178665e-05
5359,1.0,1.1666666666666665,2,2,0.0005196162237322795
5360,1.3333333333333333,1.2857142857142858,3,1,0.00028842521006406524
5361,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5362,2.0,1.4,1,1,4.6329761211544864e-05
5363,-1.5333333333333334,0.005778697160150263,15,45,0.0004636892917498701
5364,-10.0,-1.4285714285714286,1,0,7.789262641957124e-05
5365,1.0,0.125,1,1,5.092131731281631e-05
5366,0.6666666666666666,1.3531475748194015,3,3,8.55843370670491e-05
5367,-4.0,-0.47002654009084865,5,2,0.0002496736371076517
5368,1.6666666666666667,1.2483825597749647,3,1,9.17960881664862e-05
5369,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5370,-10.0,-1.4285714285714286,1,1,7.789262641957124e-05
5371,-10.0,-1.4285714285714286,1,0,7.789262641957124e-05
5372,1.0,1.3823529411764706,1,0,5.255757798893247e-05
5373,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5374,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5375,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5376,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5377,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5378,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5379,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5380,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5381,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5382,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5383,1.0,1.2285714285714286,3,3,9.059778783686767e-05
5384,-0.75,-0.09142595456792091,8,5,0.00017281805974387647
5385,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5386,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5387,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5388,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5389,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5390,1.0,1.84375,2,1,0.00028170227430838004
5391,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5392,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5393,1.0,1.7407407407407407,1,1,5.1139792637950073e-05
5394,-1.0,0.45277777777777783,2,0,5.205980734781752e-05
5395,-5.5,0.45277777777777783,2,0,5.205980734781752e-05
5396,-6.5,1.7940906331863777,4,0,8.178696114514717e-05
5397,1.0,1.8218921485859012,4,5,0.00011244116638138383
5398,1.0,1.6795914239482201,4,4,0.00011215321874872246
5400,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5401,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5402,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5403,1.5416666666666667,1.3136268496383328,24,25,0.0005018963305771932
5404,5.5,1.8266994266994268,2,2,7.591677690698567e-05
5405,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5406,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5407,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5408,1.9,1.8905725524818942,10,11,0.0003229396359124011
5409,1.0,1.4,1,0,4.6329761211544864e-05
5410,1.0,1.8611111111111112,1,0,5.37411999609752e-05
5411,3.0,1.6827259014655824,6,7,0.0001715640036306225
5412,5.0,1.8990654205607476,1,0,5.174361340239135e-05
5413,1.6111111111111112,1.5675175637557386,18,19,0.00035711092596881833
5414,4.0,3.1166666666666663,2,2,0.00012322442116555722
5415,4.333333333333333,2.5,3,3,0.00022327811554744679
5416,2.0,4.333333333333333,1,1,9.826999475414421e-05
5417,1.0,0.7395498392282959,1,1,4.966797333207226e-05
5418,2.0,3.5442477876106193,1,1,5.488433694038711e-05
5419,1.0,1.25,1,1,6.12253915481807e-05
5420,1.5,3.1166666666666663,2,2,0.00012322442116555722
5421,-4.5,-1.630225080385852,2,1,0.00015577926910282438
5422,4.5,1.9217767295597485,2,1,7.252341943821304e-05
5423,1.0,1.9,1,1,5.9962288427113816e-05
5424,5.0,0.2608695652173913,1,0,4.5775282613292e-05
5425,2.0,1.4,1,1,4.6329761211544864e-05
5426,1.0,1.4,1,1,4.6329761211544864e-05
5427,1.0,1.5625,2,2,6.975700123486796e-05
5428,1.3333333333333333,1.4475308641975309,3,3,0.00011738210581842314
5429,1.0,2.087962962962963,2,2,8.992606795710573e-05
5430,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5431,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5432,0.5,1.8212542087542087,4,5,0.00013232777820451383
5433,2.0,1.6495327102803738,2,2,6.30655125982354e-05
5434,2.0,1.25,1,1,6.12253915481807e-05
5435,1.0,1.5333333333333332,2,2,5.9942436852282745e-05
5436,-1.0,2.438888888888889,1,0,4.3301231836986685e-05
5437,1.0,1.5416666666666667,1,1,5.2072337255325465e-05
5438,10.0,2.1,1,1,7.874733277295331e-05
5439,3.25,1.037248452012384,4,3,0.00011842091126055773
5440,1.4444444444444444,1.6075424619675638,9,10,0.00012861531717583624
5441,-7.0,0.3213463463463464,4,4,9.067275935172148e-05
5442,3.0,1.9169010782934837,3,2,7.683844365336533e-05
5443,1.1428571428571428,1.6192301726029676,7,5,0.00021918754470511066
5444,1.0,1.25,1,1,6.12253915481807e-05
5445,1.0,1.4,1,1,4.6329761211544864e-05
5446,-4.5,1.688063063063063,2,1,7.656679038140029e-05
5447,-10.0,2.259259259259259,1,0,5.3108355408809886e-05
5448,-4.5,-0.2702702702702702,2,1,0.0001408590553132782
5449,1.9,1.4614153167029045,20,21,0.0003730653547465327
5450,1.25,1.2254580015319891,8,10,0.00011966046573927846
5451,2.0,2.25,1,1,5.108975428312758e-05
5452,-1.0,1.75,1,0,5.546633301376571e-05
5453,1.0,1.0,1,0,4.8575964419308324e-05
5454,-10.0,1.5272727272727273,1,0,6.057537807376595e-05
5455,1.0,0.0703125,1,0,4.693045538199042e-05
5456,1.0,1.0,1,0,7.72256393479624e-05
5457,1.3636363636363635,1.6771696353712164,11,13,0.00017611952081418263
5458,3.7142857142857144,2.5857142857142854,7,5,0.0001754388053808522
5459,1.0,1.4,1,0,4.6329761211544864e-05
5460,1.0,1.3572463768115943,4,4,0.00010854240124506853
5461,-10.0,2.6666666666666665,1,0,4.352728603925926e-05
5462,-5.0,1.4,1,0,4.6329761211544864e-05
5463,-5.0,1.4,1,0,4.6329761211544864e-05
5464,9.0,1.6111111111111112,1,0,5.09838771248322e-05
5465,1.0,1.222222222222222,3,3,8.254639940141708e-05
5466,1.0,1.076694665487769,5,5,0.00011302556873463912
5467,-2.0,2.438888888888889,1,0,4.3301231836986685e-05
5468,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5469,1.0,2.278481012658228,1,2,5.038117410297493e-05
5470,1.0,2.028985507246377,1,1,5.233678214389011e-05
5471,-6.833333333333333,-0.5429341053860699,6,1,0.0005434860222003698
5472,0.42857142857142855,1.4334972864308935,35,31,0.000794755321796244
5473,0.5,0.8847607261493052,6,4,0.00011952574213053613
5474,1.0,1.8990654205607476,1,0,5.174361340239135e-05
5475,1.0,1.8990654205607476,1,6,5.174361340239135e-05
